Datum;Fahrplan Resopt;Strompreis ;BHKW1 Thermische Leistung ;BHKW1 Thermische Leistung ResOpt;BHKW1 Erdgas ;Lastgang;Stromeinspeisung;Wärmelast Ist;Wärmelastgang Ist
2025/10/12 02:15;0;82.485;0;0;0;0.019;0;0.019;0
2025/10/12 02:30;0;82.485;0;0;0;0.019;0;0.019;0
2025/10/12 02:45;0;82.485;0;0;0;0.02;0;0.02;0
2025/10/12 03:00;0;82.485;0;0;0;0.02;0;0.02;0
2025/10/12 03:15;0;82.014;0;0;0;0.02;0;0.02;0
2025/10/12 03:30;0;82.014;0;0;0;0.02;0;0.02;0
2025/10/12 03:45;0;82.014;0;0;0;0.02;0;0.02;0
2025/10/12 04:00;0;82.014;0;0;0;0.022;0;0.022;0
2025/10/12 04:15;0;81.09;0;0;0;0.023;0;0.023;0
2025/10/12 04:30;0;81.09;0;0;0;0.023;0;0.023;0
2025/10/12 04:45;0;81.09;0;0;0;0.026;0;0.026;0
2025/10/12 05:00;0;81.09;0;0;0;0.023;0;0.023;0
2025/10/12 05:15;0;86.79;0;0;0;0.023;0;0.023;0
2025/10/12 05:30;0;86.79;0;0;0;0.024;0;0.024;0
2025/10/12 05:45;0;86.79;0;0;0;0.028;0;0.028;0
2025/10/12 06:00;0;86.79;0;0;0;0.027;0;0.027;0
2025/10/12 06:15;0;106.455;0;0;0;0.03;0;0.03;0
2025/10/12 06:30;0;106.455;0;0;0;0.037;0;0.037;0
2025/10/12 06:45;0;106.455;0;0;0;0.03;0;0.03;0
2025/10/12 07:00;0;106.455;0;0;0;0.037;0;0.037;0
2025/10/12 07:15;-0.126;132.617;0.194;0.14;0.422;0.041;0.086;0.041;0.202
2025/10/12 07:30;-0.126;132.617;0.194;0.14;0.422;0.038;0.123;0.038;0.213
2025/10/12 07:45;-0.126;132.617;0.194;0.14;0.422;0.034;0.123;0.034;0.222
2025/10/12 08:00;-0.126;132.617;0.194;0.14;0.422;0.047;0.123;0.047;0.209
2025/10/12 08:15;-0.126;128.323;0.194;0.14;0.422;0.063;0.121;0.063;0.226
2025/10/12 08:30;-0.126;128.323;0.194;0.14;0.422;0.049;0.121;0.049;0.209
2025/10/12 08:45;-0.126;128.323;0.194;0.14;0.422;0.044;0.121;0.044;0.217
2025/10/12 09:00;-0.126;128.323;0.194;0.14;0.422;0.041;0.095;0.041;0.1
2025/10/12 09:15;0;100.298;0;0;0;0.042;0;0.042;0
2025/10/12 09:30;0;100.298;0;0;0;0.036;0;0.036;0
2025/10/12 09:45;0;100.298;0;0;0;0.036;0;0.036;0
2025/10/12 10:00;0;100.298;0;0;0;0.03;0;0.03;0
2025/10/12 10:15;0;25.679;0;0;0;0.032;0;0.032;0
2025/10/12 10:30;0;25.679;0;0;0;0.028;0;0.028;0
2025/10/12 10:45;0;25.679;0;0;0;0.039;0;0.039;0
2025/10/12 11:00;0;25.679;0;0;0;0.04;0;0.04;0
2025/10/12 11:15;0;Mrz 39;0;0;0;0.036;0;0.036;0
2025/10/12 11:30;0;Mrz 39;0;0;0;0.028;0;0.028;0
2025/10/12 11:45;0;Mrz 39;0;0;0;0.031;0;0.031;0
2025/10/12 12:00;0;Mrz 39;0;0;0;0.026;0;0.026;0
2025/10/12 12:15;0;-24.304;0;0;0;0.027;0;0.027;0
2025/10/12 12:30;0;-24.304;0;0;0;0.041;0;0.041;0
2025/10/12 12:45;0;-24.304;0;0;0;0.03;0;0.03;0
2025/10/12 13:00;0;-24.304;0;0;0;0.03;0;0.03;0
2025/10/12 13:15;0;-29.412;0;0;0;0.024;0;0.024;0
2025/10/12 13:30;0;-29.412;0;0;0;0.021;0;0.021;0
2025/10/12 13:45;0;-29.412;0;0;0;0.023;0;0.023;0
2025/10/12 14:00;0;-29.412;0;0;0;0.021;0;0.021;0
2025/10/12 14:15;0;-50.1;0;0;0;0.021;0;0.021;0
2025/10/12 14:30;0;-50.1;0;0;0;0.022;0;0.022;0
2025/10/12 14:45;0;-50.1;0;0;0;0.024;0;0.024;0
2025/10/12 15:00;0;-50.1;0;0;0;0.023;0;0.023;0
2025/10/12 15:15;0;-26.261;0;0;0;0.03;0;0.03;0
2025/10/12 15:30;0;-26.261;0;0;0;0.023;0;0.023;0
2025/10/12 15:45;0;-26.261;0;0;0;0.026;0;0.026;0
2025/10/12 16:00;0;-26.261;0;0;0;0.031;0;0.031;0
2025/10/12 16:15;0;2.829;0;0;0;0.031;0;0.031;0
2025/10/12 16:30;0;2.829;0;0;0;0.024;0;0.024;0
2025/10/12 16:45;0;2.829;0;0;0;0.031;0;0.031;0
2025/10/12 17:00;0;2.829;0;0;0;0.036;0;0.036;0
2025/10/12 17:15;0;56.11;0;0;0;0.038;0;0.038;0
2025/10/12 17:30;0;56.11;0;0;0;0.028;0;0.028;0
2025/10/12 17:45;0;56.11;0;0;0;0.028;0;0.028;0
2025/10/12 18:00;0;56.11;0;0;0;0.029;0;0.029;0
2025/10/12 18:15;0;111.964;0;0;0;0.034;0;0.034;0
2025/10/12 18:30;0;111.964;0;0;0;0.028;0;0.028;0
2025/10/12 18:45;0;111.964;0;0;0;0.03;0;0.03;0
2025/10/12 19:00;0;111.964;0;0;0;0.027;0;0.027;0
2025/10/12 19:15;-0.126;147.998;0.194;0.14;0.422;0.032;0.087;0.032;0.206
2025/10/12 19:30;-0.126;147.998;0.194;0.14;0.422;0.03;0.122;0.03;0.218
2025/10/12 19:45;-0.126;147.998;0.194;0.14;0.422;0.033;0.122;0.033;0.218
2025/10/12 20:00;-0.126;147.998;0.194;0.14;0.422;0.038;0.122;0.038;0.219
2025/10/12 20:15;-0.126;133.595;0.194;0.14;0.422;0.029;0.122;0.029;0.219
2025/10/12 20:30;-0.126;133.595;0.194;0.14;0.422;0.034;0.122;0.034;0.22
2025/10/12 20:45;-0.126;133.595;0.194;0.14;0.422;0.033;0.122;0.033;0.219
2025/10/12 21:00;-0.126;133.595;0.194;0.14;0.422;0.03;0.121;0.03;0.191
2025/10/12 21:15;-0.126;114.458;0.194;0.14;0.422;0.025;0.032;0.025;0
2025/10/12 21:30;-0.126;114.458;0.194;0.14;0.422;0.028;0;0.028;0
2025/10/12 21:45;-0.126;114.458;0.194;0.14;0.422;0.039;0;0.039;0
2025/10/12 22:00;0;114.458;0;0;0;0.035;0;0.035;0
2025/10/12 22:15;0;92.152;0;0;0;0.033;0;0.033;0
2025/10/12 22:30;0;92.152;0;0;0;0.027;0;0.027;0
2025/10/12 22:45;0;92.152;0;0;0;0.033;0;0.033;0
2025/10/12 23:00;0;92.152;0;0;0;0.03;0;0.03;0
2025/10/12 23:15;0;80.945;0;0;0;0.031;0;0.031;0
2025/10/12 23:30;0;80.945;0;0;0;0.027;0;0.027;0
2025/10/12 23:45;0;80.945;0;0;0;0.028;0;0.028;0
2025/10/13 00:00;0;80.945;0;0;0;0.025;0;0.025;0
2025/10/13 00:15;0;84.093;0;0;0;0.032;0;0.032;0
2025/10/13 00:30;0;84.093;0;0;0;0.025;0;0.025;0
2025/10/13 00:45;0;84.093;0;0;0;0.026;0;0.026;0
2025/10/13 01:00;0;84.093;0;0;0;0.027;0;0.027;0
2025/10/13 01:15;0;81.246;0;0;0;0.027;0;0.027;0
2025/10/13 01:30;0;81.246;0;0;0;0.026;0;0.026;0
2025/10/13 01:45;0;81.246;0;0;0;0.025;0;0.025;0
2025/10/13 02:00;0;81.246;0;0;0;0.025;0;0.025;0
2025/10/13 02:15;0;78.102;0;0;0;0.031;0;0.031;0
2025/10/13 02:30;0;78.102;0;0;0;0.033;0;0.033;0
2025/10/13 02:45;0;78.102;0;0;0;0.027;0;0.027;0
2025/10/13 03:00;0;78.102;0;0;0;0.027;0;0.027;0
2025/10/13 03:15;0;78.283;0;0;0;0.033;0;0.033;0
2025/10/13 03:30;0;78.283;0;0;0;0.029;0;0.029;0
2025/10/13 03:45;0;78.283;0;0;0;0.027;0;0.027;0
2025/10/13 04:00;0;78.283;0;0;0;0.026;0;0.026;0
2025/10/13 04:15;0;82.274;0;0;0;0.026;0;0.026;0
2025/10/13 04:30;0;82.274;0;0;0;0.026;0;0.026;0
2025/10/13 04:45;0;82.274;0;0;0;0.025;0;0.025;0
2025/10/13 05:00;0;82.274;0;0;0;0.026;0;0.026;0
2025/10/13 05:15;0;85.227;0;0;0;0.027;0;0.027;0
2025/10/13 05:30;0;85.227;0;0;0;0.027;0;0.027;0
2025/10/13 05:45;0;85.227;0;0;0;0.026;0;0.026;0
2025/10/13 06:00;0;85.227;0;0;0;0.026;0;0.026;0
2025/10/13 06:15;-0.126;94.952;0.194;0.14;0.422;0.031;0.087;0.031;0.221
2025/10/13 06:30;-0.126;94.952;0.194;0.14;0.422;0.032;0.123;0.032;0.229
2025/10/13 06:45;-0.126;94.952;0.194;0.14;0.422;0.028;0.123;0.028;0.228
2025/10/13 07:00;-0.126;94.952;0.194;0.14;0.422;0.031;0.123;0.031;0.232
2025/10/13 07:15;0;93.113;0;0;0;0.03;0.013;0.03;0
2025/10/13 07:30;0;93.113;0;0;0;0.033;0;0.033;0
2025/10/13 07:45;0;93.113;0;0;0;0.029;0;0.029;0
2025/10/13 08:00;0;93.113;0;0;0;0.035;0;0.035;0
2025/10/13 08:15;0;81.246;0;0;0;0.043;0;0.043;0
2025/10/13 08:30;0;81.246;0;0;0;0.056;0;0.056;0
2025/10/13 08:45;0;81.246;0;0;0;0.05;0;0.05;0
2025/10/13 09:00;0;81.246;0;0;0;0.043;0;0.043;0
2025/10/13 09:15;0;63.434;0;0;0;0.039;0;0.039;0
2025/10/13 09:30;0;63.434;0;0;0;0.038;0;0.038;0
2025/10/13 09:45;0;63.434;0;0;0;0.04;0;0.04;0
2025/10/13 10:00;0;63.434;0;0;0;0.071;0;0.071;0
2025/10/13 10:15;0;39.07;0;0;0;0.059;0;0.059;0
2025/10/13 10:30;0;39.07;0;0;0;0.048;0;0.048;0
2025/10/13 10:45;0;39.07;0;0;0;0.043;0;0.043;0
2025/10/13 11:00;0;39.07;0;0;0;0.039;0;0.039;0
2025/10/13 11:15;0;7.696;0;0;0;0.036;0;0.036;0
2025/10/13 11:30;0;7.696;0;0;0;0.04;0;0.04;0
2025/10/13 11:45;0;7.696;0;0;0;0.041;0;0.041;0
2025/10/13 12:00;0;7.696;0;0;0;0.043;0;0.043;0
2025/10/13 12:15;0;0.819;0;0;0;0.027;0;0.027;0
2025/10/13 12:30;0;0.819;0;0;0;0.042;0;0.042;0
2025/10/13 12:45;0;0.819;0;0;0;0.048;0;0.048;0
2025/10/13 13:00;0;0.819;0;0;0;0.049;0;0.049;0
2025/10/13 13:15;0;-0.057;0;0;0;0.045;0;0.045;0
2025/10/13 13:30;0;-0.057;0;0;0;0.038;0;0.038;0
2025/10/13 13:45;0;-0.057;0;0;0;0.035;0;0.035;0
2025/10/13 14:00;0;-0.057;0;0;0;0.028;0;0.028;0
2025/10/13 14:15;0;-0.438;0;0;0;0.035;0;0.035;0
2025/10/13 14:30;0;-0.438;0;0;0;0.029;0;0.029;0
2025/10/13 14:45;0;-0.438;0;0;0;0.028;0;0.028;0
2025/10/13 15:00;0;-0.438;0;0;0;0.02;0;0.02;0
2025/10/13 15:15;0;1.038;0;0;0;0.029;0;0.029;0
2025/10/13 15:30;0;1.038;0;0;0;0.023;0;0.023;0
2025/10/13 15:45;0;1.038;0;0;0;0.027;0;0.027;0
2025/10/13 16:00;0;1.038;0;0;0;0.025;0;0.025;0
2025/10/13 16:15;0;45.014;0;0;0;0.032;0;0.032;0
2025/10/13 16:30;0;45.014;0;0;0;0.023;0;0.023;0
2025/10/13 16:45;0;45.014;0;0;0;0.025;0;0.025;0
2025/10/13 17:00;0;45.014;0;0;0;0.023;0;0.023;0
2025/10/13 17:15;0;92.57;0;0;0;0.022;0;0.022;0
2025/10/13 17:30;0;92.57;0;0;0;0.025;0;0.025;0
2025/10/13 17:45;0;92.57;0;0;0;0.022;0;0.022;0
2025/10/13 18:00;0;92.57;0;0;0;0.028;0;0.028;0
2025/10/13 18:15;-0.126;121.44;0.194;0.14;0.422;0.027;0.085;0.027;0.212
2025/10/13 18:30;-0.126;121.44;0.194;0.14;0.422;0.03;0.122;0.03;0.217
2025/10/13 18:45;-0.126;121.44;0.194;0.14;0.422;0.03;0.121;0.03;0.222
2025/10/13 19:00;-0.126;121.44;0.194;0.14;0.422;0.026;0.121;0.026;0.222
2025/10/13 19:15;-0.126;135.241;0.194;0.14;0.422;0.033;0.121;0.033;0.218
2025/10/13 19:30;-0.126;135.241;0.194;0.14;0.422;0.034;0.121;0.034;0.219
2025/10/13 19:45;-0.126;135.241;0.194;0.14;0.422;0.032;0.121;0.032;0.22
2025/10/13 20:00;-0.126;135.241;0.194;0.14;0.422;0.029;0.121;0.029;0.209
2025/10/13 20:15;-0.126;112.248;0.194;0.14;0.422;0.023;0.121;0.023;0.201
2025/10/13 20:30;-0.126;112.248;0.194;0.14;0.422;0.025;0.02;0.025;0
2025/10/13 20:45;-0.126;112.248;0.194;0.14;0.422;0.035;0;0.035;0
2025/10/13 21:00;-0.126;112.248;0.194;0.14;0.422;0.032;0;0.032;0
2025/10/13 21:15;0;97.057;0;0;0;0.031;0;0.031;0
2025/10/13 21:30;0;97.057;0;0;0;0.038;0;0.038;0
2025/10/13 21:45;0;97.057;0;0;0;0.048;0;0.048;0
2025/10/13 22:00;0;97.057;0;0;0;0.036;0;0.036;0
2025/10/13 22:15;0;89.151;0;0;0;0.03;0;0.03;0
2025/10/13 22:30;0;89.151;0;0;0;0.029;0;0.029;0
2025/10/13 22:45;0;89.151;0;0;0;0.025;0;0.025;0
2025/10/13 23:00;0;89.151;0;0;0;0.026;0;0.026;0
2025/10/13 23:15;0;84.103;0;0;0;0.027;0;0.027;0
2025/10/13 23:30;0;84.103;0;0;0;0.026;0;0.026;0
2025/10/13 23:45;0;84.103;0;0;0;0.029;0;0.029;0
2025/10/14 00:00;0;84.103;0;0;0;0.026;0;0.026;0
2025/10/14 00:15;0;87.625;0;0;0;0.025;0;0.031;0
2025/10/14 00:30;0;87.625;0;0;0;0.025;0;0.028;0
2025/10/14 00:45;0;87.625;0;0;0;0.028;0;0.026;0
2025/10/14 01:00;0;87.625;0;0;0;0.025;0;0.027;0
2025/10/14 01:15;0;80.674;0;0;0;0.025;0;0.026;0
2025/10/14 01:30;0;80.674;0;0;0;0.025;0;0.024;0
2025/10/14 01:45;0;80.674;0;0;0;0.029;0;0.03;0
2025/10/14 02:00;0;80.674;0;0;0;0.024;0;0.03;0
2025/10/14 02:15;0;78.08;0;0;0;0.024;0;0.028;0
2025/10/14 02:30;0;78.08;0;0;0;0.024;0;0.027;0
2025/10/14 02:45;0;78.08;0;0;0;0.027;0;0.027;0
2025/10/14 03:00;0;78.08;0;0;0;0.024;0;0.027;0
2025/10/14 03:15;0;76.512;0;0;0;0.024;0;0.027;0
2025/10/14 03:30;0;76.512;0;0;0;0.024;0;0.027;0
2025/10/14 03:45;0;76.512;0;0;0;0.023;0;0.026;0
2025/10/14 04:00;0;76.512;0;0;0;0.023;0;0.028;0
2025/10/14 04:15;0;76.876;0;0;0;0.024;0;0.028;0
2025/10/14 04:30;0;76.876;0;0;0;0.023;0;0.028;0
2025/10/14 04:45;0;76.876;0;0;0;0.024;0;0.029;0
2025/10/14 05:00;0;76.876;0;0;0;0.024;0;0.029;0
2025/10/14 05:15;0;79.405;0;0;0;0.024;0;0.028;0
2025/10/14 05:30;0;79.405;0;0;0;0.025;0;0.031;0
2025/10/14 05:45;0;79.405;0;0;0;0.025;0;0.031;0
2025/10/14 06:00;0;79.405;0;0;0;0.026;0;0.03;0
2025/10/14 06:15;0;77.781;0;0;0;0.025;0;0.031;0
2025/10/14 06:30;0;77.781;0;0;0;0.026;0;0.032;0
2025/10/14 06:45;0;77.781;0;0;0;0.028;0;0.031;0
2025/10/14 07:00;0;77.781;0;0;0;0.027;0;0.03;0
2025/10/14 07:15;0;79.704;0;0;0;0.03;0;0.035;0
2025/10/14 07:30;0;79.704;0;0;0;0.027;0;0.031;0
2025/10/14 07:45;0;79.704;0;0;0;0.03;0;0.032;0
2025/10/14 08:00;0;79.704;0;0;0;0.026;0;0.032;0
2025/10/14 08:15;0;71.81;0;0;0;0.031;0;0.03;0
2025/10/14 08:30;0;71.81;0;0;0;0.034;0;0.034;0
2025/10/14 08:45;0;71.81;0;0;0;0.031;0;0.031;0
2025/10/14 09:00;0;71.81;0;0;0;0.033;0;0.032;0
2025/10/14 09:15;0;50.452;0;0;0;0.033;0;0.032;0
2025/10/14 09:30;0;50.452;0;0;0;0.036;0;0.031;0
2025/10/14 09:45;0;50.452;0;0;0;0.037;0;0.03;0
2025/10/14 10:00;0;50.452;0;0;0;0.049;0;0.031;0
2025/10/14 10:15;0;10.189;0;0;0;0.055;0;0.054;0
2025/10/14 10:30;0;10.189;0;0;0;0.034;0;0.069;0
2025/10/14 10:45;0;10.189;0;0;0;0.039;0;0.071;0
2025/10/14 11:00;0;10.189;0;0;0;0.038;0;0.055;0
2025/10/14 11:15;0;0.411;0;0;0;0.041;0;0.055;0
2025/10/14 11:30;0;0.411;0;0;0;0.038;0;0.041;0
2025/10/14 11:45;0;0.411;0;0;0;0.034;0;0.051;0
2025/10/14 12:00;0;0.411;0;0;0;0.029;0;0.051;0
2025/10/14 12:15;0;0.037;0;0;0;0.033;0;0.043;0
2025/10/14 12:30;0;0.037;0;0;0;0.036;0;0.039;0
2025/10/14 12:45;0;0.037;0;0;0;0.034;0;0.042;0
2025/10/14 13:00;0;0.037;0;0;0;0.039;0;0.044;0
2025/10/14 13:15;0;-0.009;0;0;0;0.023;0;0.035;0
2025/10/14 13:30;0;-0.009;0;0;0;0.042;0;0.031;0
2025/10/14 13:45;0;-0.009;0;0;0;0.047;0;0.03;0
2025/10/14 14:00;0;-0.009;0;0;0;0.045;0;0.036;0
2025/10/14 14:15;0;0.009;0;0;0;0.04;0;0.029;0
2025/10/14 14:30;0;0.009;0;0;0;0.037;0;0.029;0
2025/10/14 14:45;0;0.009;0;0;0;0.027;0;0.023;0
2025/10/14 15:00;0;0.009;0;0;0;0.03;0;0.024;0
2025/10/14 15:15;0;2.958;0;0;0;0.028;0;0.025;0
2025/10/14 15:30;0;2.958;0;0;0;0.024;0;0.026;0
2025/10/14 15:45;0;2.958;0;0;0;0.022;0;0.028;0
2025/10/14 16:00;0;2.958;0;0;0;0.022;0;0.025;0
2025/10/14 16:15;0;54.697;0;0;0;0.038;0;0.023;0
2025/10/14 16:30;0;54.697;0;0;0;0.033;0;0.031;0
2025/10/14 16:45;0;54.697;0;0;0;0.027;0;0.03;0
2025/10/14 17:00;0;54.697;0;0;0;0.022;0;0.025;0
2025/10/14 17:15;0;89.566;0;0;0;0.034;0;0.025;0
2025/10/14 17:30;0;89.566;0;0;0;0.033;0;0.031;0
2025/10/14 17:45;0;89.566;0;0;0;0.032;0;0.037;0
2025/10/14 18:00;-0.126;89.566;0.194;0.14;0.422;0.034;0.082;0.032;0.2
2025/10/14 18:15;-0.126;111.55;0.194;0.14;0.422;0.026;0.122;0.032;0.208
2025/10/14 18:30;-0.126;111.55;0.194;0.14;0.422;0.032;0.122;0.032;0.208
2025/10/14 18:45;-0.126;111.55;0.194;0.14;0.422;0.032;0.122;0.039;0.228
2025/10/14 19:00;-0.126;111.55;0.194;0.14;0.422;0.048;0.122;0.055;0.206
2025/10/14 19:15;-0.126;124.249;0.194;0.14;0.422;0.049;0.122;0.04;0.224
2025/10/14 19:30;-0.126;124.249;0.194;0.14;0.422;0.061;0.122;0.035;0.214
2025/10/14 19:45;-0.126;124.249;0.194;0.14;0.422;0.051;0.122;0.044;0.227
2025/10/14 20:00;-0.126;124.249;0.194;0.14;0.422;0.037;0.111;0.043;0.132
2025/10/14 20:15;-0.126;117.671;0.194;0.14;0.422;0.046;0;0.038;0
2025/10/14 20:30;-0.126;117.671;0.194;0.14;0.422;0.038;0;0.037;0
2025/10/14 20:45;-0.126;117.671;0.194;0.14;0.422;0.031;0;0.041;0
2025/10/14 21:00;-0.126;117.671;0.194;0.14;0.422;0.04;0;0.037;0
2025/10/14 21:15;0;105.139;0;0;0;0.03;0;0.037;0
2025/10/14 21:30;0;105.139;0;0;0;0.03;0;0.045;0
2025/10/14 21:45;0;105.139;0;0;0;0.035;0;0.032;0
2025/10/14 22:00;0;105.139;0;0;0;0.035;0;0.029;0
2025/10/14 22:15;0;98.72;0;0;0;0.026;0;0.032;0
2025/10/14 22:30;0;98.72;0;0;0;0.024;0;0.031;0
2025/10/14 22:45;0;98.72;0;0;0;0.025;0;0.03;0
2025/10/14 23:00;0;98.72;0;0;0;0.024;0;0.033;0
2025/10/14 23:15;0;86.403;0;0;0;0.026;0;0.03;0
2025/10/14 23:30;0;86.403;0;0;0;0.032;0;0.029;0
2025/10/14 23:45;0;86.403;0;0;0;0.025;0;0.027;0
2025/10/15 00:00;0;86.403;0;0;0;0.024;0;0.032;0
2025/10/15 00:15;0;79.816;0;0;0;0.027;0;0.027;0
2025/10/15 00:30;0;79.816;0;0;0;0.029;0;0.029;0
2025/10/15 00:45;0;79.816;0;0;0;0.025;0;0.025;0
2025/10/15 01:00;0;79.816;0;0;0;0.032;0;0.032;0
2025/10/15 01:15;0;76.792;0;0;0;0.035;0;0.035;0
2025/10/15 01:30;0;76.792;0;0;0;0.027;0;0.027;0
2025/10/15 01:45;0;76.792;0;0;0;0.026;0;0.026;0
2025/10/15 02:00;0;76.792;0;0;0;0.026;0;0.026;0
2025/10/15 02:15;0;78.089;0;0;0;0.026;0;0.026;0
2025/10/15 02:30;0;78.089;0;0;0;0.025;0;0.025;0
2025/10/15 02:45;0;78.089;0;0;0;0.027;0;0.027;0
2025/10/15 03:00;0;78.089;0;0;0;0.024;0;0.024;0
2025/10/15 03:15;0;76.54;0;0;0;0.026;0;0.026;0
2025/10/15 03:30;0;76.54;0;0;0;0.025;0;0.025;0
2025/10/15 03:45;0;76.54;0;0;0;0.025;0;0.025;0
2025/10/15 04:00;0;76.54;0;0;0;0.024;0;0.024;0
2025/10/15 04:15;0;75.505;0;0;0;0.024;0;0.024;0
2025/10/15 04:30;0;75.505;0;0;0;0.024;0;0.024;0
2025/10/15 04:45;0;75.505;0;0;0;0.024;0;0.024;0
2025/10/15 05:00;0;75.505;0;0;0;0.024;0;0.024;0
2025/10/15 05:15;0;82.036;0;0;0;0.024;0;0.024;0
2025/10/15 05:30;0;82.036;0;0;0;0.024;0;0.024;0
2025/10/15 05:45;0;82.036;0;0;0;0.027;0;0.027;0
2025/10/15 06:00;0;82.036;0;0;0;0.028;0;0.028;0
2025/10/15 06:15;0;100.828;0;0;0;0.03;0;0.03;0
2025/10/15 06:30;0;100.828;0;0;0;0.046;0;0.046;0
2025/10/15 06:45;0;100.828;0;0;0;0.038;0;0.038;0
2025/10/15 07:00;0;100.828;0;0;0;0.037;0;0.037;0
2025/10/15 07:15;0;124.977;0;0;0;0.04;0;0.04;0
2025/10/15 07:30;-0.126;124.977;0.194;0.14;0.422;0.04;0.085;0.04;0.219
2025/10/15 07:45;-0.126;124.977;0.194;0.14;0.422;0.03;0.123;0.03;0.228
2025/10/15 08:00;-0.126;124.977;0.194;0.14;0.422;0.051;0.122;0.051;0.221
2025/10/15 08:15;-0.126;114.734;0.194;0.14;0.422;0.047;0.122;0.047;0.218
2025/10/15 08:30;-0.126;114.734;0.194;0.14;0.422;0.037;0.122;0.037;0.227
2025/10/15 08:45;-0.126;114.734;0.194;0.14;0.422;0.04;0.122;0.04;0.221
2025/10/15 09:00;-0.126;114.734;0.194;0.14;0.422;0.04;0.122;0.04;0.232
2025/10/15 09:15;0;92.256;0;0;0;0.051;0.013;0.051;0
2025/10/15 09:30;0;92.256;0;0;0;0.04;0;0.04;0
2025/10/15 09:45;0;92.256;0;0;0;0.035;0;0.035;0
2025/10/15 10:00;0;92.256;0;0;0;0.038;0;0.038;0
2025/10/15 10:15;0;72.047;0;0;0;0.033;0;0.033;0
2025/10/15 10:30;0;72.047;0;0;0;0.03;0;0.03;0
2025/10/15 10:45;0;72.047;0;0;0;0.032;0;0.032;0
2025/10/15 11:00;0;72.047;0;0;0;0.031;0;0.031;0
2025/10/15 11:15;0;60.798;0;0;0;0.026;0;0.026;0
2025/10/15 11:30;0;60.798;0;0;0;0.034;0;0.034;0
2025/10/15 11:45;0;60.798;0;0;0;0.039;0;0.039;0
2025/10/15 12:00;0;60.798;0;0;0;0.037;0;0.037;0
2025/10/15 12:15;0;53.864;0;0;0;0.028;0;0.028;0
2025/10/15 12:30;0;53.864;0;0;0;0.026;0;0.026;0
2025/10/15 12:45;0;53.864;0;0;0;0.029;0;0.029;0
2025/10/15 13:00;0;53.864;0;0;0;0.023;0;0.023;0
2025/10/15 13:15;0;37.617;0;0;0;0.023;0;0.023;0
2025/10/15 13:30;0;37.617;0;0;0;0.024;0;0.024;0
2025/10/15 13:45;0;37.617;0;0;0;0.022;0;0.022;0
2025/10/15 14:00;0;37.617;0;0;0;0.022;0;0.022;0
2025/10/15 14:15;0;50.009;0;0;0;0.024;0;0.024;0
2025/10/15 14:30;0;50.009;0;0;0;0.021;0;0.021;0
2025/10/15 14:45;0;50.009;0;0;0;0.022;0;0.022;0
2025/10/15 15:00;0;50.009;0;0;0;0.023;0;0.023;0
2025/10/15 15:15;0;62.185;0;0;0;0.022;0;0.022;0
2025/10/15 15:30;0;62.185;0;0;0;0.021;0;0.021;0
2025/10/15 15:45;0;62.185;0;0;0;0.023;0;0.023;0
2025/10/15 16:00;0;62.185;0;0;0;0.02;0;0.02;0
2025/10/15 16:15;0;66.913;0;0;0;0.021;0;0.021;0
2025/10/15 16:30;0;66.913;0;0;0;0.02;0;0.02;0
2025/10/15 16:45;0;66.913;0;0;0;0.022;0;0.022;0
2025/10/15 17:00;0;66.913;0;0;0;0.025;0;0.025;0
2025/10/15 17:15;0;81.998;0;0;0;0.025;0;0.025;0
2025/10/15 17:30;0;81.998;0;0;0;0.024;0;0.024;0
2025/10/15 17:45;0;81.998;0;0;0;0.023;0;0.023;0
2025/10/15 18:00;0;81.998;0;0;0;0.025;0;0.025;0
2025/10/15 18:15;0;101.901;0;0;0;0.031;0;0.031;0
2025/10/15 18:30;0;101.901;0;0;0;0.023;0;0.023;0
2025/10/15 18:45;0;101.901;0;0;0;0.025;0;0.025;0
2025/10/15 19:00;0;101.901;0;0;0;0.038;0;0.038;0
2025/10/15 19:15;-0.126;117.004;0.194;0.14;0.422;0.038;0.085;0.038;0.215
2025/10/15 19:30;-0.126;117.004;0.194;0.14;0.422;0.031;0.123;0.031;0.216
2025/10/15 19:45;-0.126;117.004;0.194;0.14;0.422;0.025;0.122;0.025;0.234
2025/10/15 20:00;-0.126;117.004;0.194;0.14;0.422;0.027;0.121;0.027;0.207
2025/10/15 20:15;0;103.796;0;0;0;0.027;0.013;0.027;0.003
2025/10/15 20:30;0;103.796;0;0;0;0.026;0;0.026;0
2025/10/15 20:45;0;103.796;0;0;0;0.027;0;0.027;0
2025/10/15 21:00;0;103.796;0;0;0;0.027;0;0.027;0
2025/10/15 21:15;0;87.01;0;0;0;0.028;0;0.028;0
2025/10/15 21:30;0;87.01;0;0;0;0.024;0;0.024;0
2025/10/15 21:45;0;87.01;0;0;0;0.026;0;0.026;0
2025/10/15 22:00;0;87.01;0;0;0;0.023;0;0.023;0
2025/10/15 22:15;0;83.016;0;0;0;0.033;0;0.033;0
2025/10/15 22:30;0;83.016;0;0;0;0.025;0;0.025;0
2025/10/15 22:45;0;83.016;0;0;0;0.026;0;0.026;0
2025/10/15 23:00;0;83.016;0;0;0;0.025;0;0.025;0
2025/10/15 23:15;0;76.074;0;0;0;0.037;0;0.037;0
2025/10/15 23:30;0;76.074;0;0;0;0.038;0;0.038;0
